strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
110702040105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040407,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702040505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050109,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702050605,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070309,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070310,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070311,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070508,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070605,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070606,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070607,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070608,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070705,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070706,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070707,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070708,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070709,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070804,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070805,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070806,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070807,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070808,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070809,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070903,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070904,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702071001,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702071003,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080109,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702080506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090307,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090309,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090310,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090311,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090312,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090313,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
