strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
140801060403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060606,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060706,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060806,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060807,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061806,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061807,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801061905,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062007,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801062008,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070210,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070211,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070212,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070308,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070309,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070310,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801070311,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010210,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010211,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010409,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010410,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010411,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010508,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010509,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010510,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010706,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010707,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010708,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010709,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802010710,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020210,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140802020402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
